City,AQI,PM2.5,PM10,NO2,CO,SO2,O3,Temperature (°C),Humidity (%),Wind Speed (km/h),Rainfall (mm),Pressure (hPa),Vehicle Count,Industrial Activity Index,Health Impact Score
Vadodara,425,244.2748687885054,109.6574861868487,40.3015585055155,3.264019252125138,10.79487012692447,76.67689873885325,26.15612822772053,28.43901239903667,10.88819752373023,247.6737051330545,965.9840315208485,114245,9.566601955120417,10
Mumbai,97,36.58032294033187,64.39559659863144,23.09416371899222,5.100352533675176,44.80137082521207,26.84679772828229,13.10228975370421,25.84711186291234,1.008113428681166,102.6561971561407,960.5457988168877,421631,2.356928657523326,10
Indore,226,222.280964689056,295.3127328053234,42.01876517312984,2.07624507334285,22.99632745951302,11.17732370551284,13.88321551298471,78.90456712686587,17.06736225888256,275.6272938186451,965.6462954297451,308504,0.1848590043481868,10
Meerut,115,228.3377654398077,85.33347987149037,54.82528309744598,6.313622048857935,21.56911642781728,59.40570721949369,21.65415429702924,98.63984522470736,9.987867188707336,102.8923244341076,1043.693424401914,82557,8.44147995449231,10
Kolkata,52,201.1665756277981,274.4428753820087,10.39646770195402,1.951862361962017,37.62065658099154,32.49071205637449,22.17712418365068,96.21838884084825,16.79079584861874,298.5449039057231,1002.271898519026,175596,7.248492514856821,10
Bangalore,473,28.47610957391646,138.9345052237061,47.49574030505488,8.13297340635111,3.091414539135052,66.03068741647348,12.58639052903216,67.85899933961096,18.33263732050264,185.6497451747427,1009.410365391216,166932,0.2424918813441423,10
Delhi,377,209.5207617926393,255.6131167820221,60.91557788587674,6.62336642739087,26.0658437946152,62.87827281094952,25.18190131944089,88.48836231855864,3.204944597029169,163.8682208816886,967.4016582585597,85463,4.658290466841636,10
Rajkot,463,59.34943378421053,102.9801784375945,34.5744357596942,8.456031522918726,29.51393573486889,91.20563087076762,41.13299261829883,74.57594475081446,3.799959897077703,239.2703255342349,1002.146437023514,166709,9.67229529834558,10
Agra,438,224.2064435944005,169.6577253904511,35.81011843136679,1.10029972359951,36.00153110882798,58.7935851244367,28.97369843279581,37.17303363317342,0.7858804119711753,225.9983335744058,967.1526331169053,458623,7.816083048404812,10
Indore,302,29.31561993582979,89.62275417455828,58.13430071684665,1.030436374664053,10.08747132715838,66.73160186979615,29.37016871392324,74.76778883887124,5.364595860030695,248.6742101861541,991.3785880018454,226257,9.924817845104922,10
Jaipur,146,202.8526924669567,298.8190370978664,18.1708847294256,9.401246913517586,30.02048724073036,34.92653698509643,40.77214368770132,21.66471915992243,18.04062481352557,247.9842372827449,986.4345567740361,434768,8.478852037134178,10
Bhopal,491,71.97366466376664,65.12400901417246,43.56597411247498,2.430607579065433,33.60045624199874,82.57749323227296,12.6875369497521,27.7742055069169,18.69056152836693,210.4571202018471,962.4618637377407,4862,2.635638233920617,10
Indore,215,200.049290207745,32.2954153375666,41.14952867078529,2.391331306711628,14.55820805976367,11.17968587239345,13.95270535246406,38.68901717509001,19.3095861209992,216.1145832739942,996.8288551726264,36736,3.939150365440054,10
Bangalore,322,230.2763615416845,145.4083935822351,14.9993307806951,2.97358972565674,4.34362014613054,56.96871638366806,13.25006421111026,64.38809620879874,8.113918106501487,294.5267729678594,986.508141256933,399536,1.990350911018794,10
Delhi,186,126.2463900774137,187.4279380187842,18.84774056821404,7.400299124587115,47.04095176613345,56.04856617988981,41.76623888963387,82.31965175235169,17.42726882272245,175.4570758233411,990.9682455246804,478121,1.669463917235509,10
Meerut,293,195.1228180663559,115.4865627479077,51.34843241695428,6.264644668711425,15.68535854744876,77.23242455770709,15.94359514691205,68.15117988539154,19.31646752217714,287.1601211116435,1035.523352160586,433837,4.401536181157654,10
Ahmedabad,433,130.6913358733922,50.42358668014835,60.31701516331935,0.7072566620338259,28.66262866875794,24.0929781615973,34.56990189391257,73.49584352289544,13.84839562606968,193.4018372157759,997.607170393378,58251,1.752149499523914,10
Nagpur,245,62.8086435380566,120.9753629395161,65.79847095181572,2.292994851277499,32.86030780459993,53.82319956052451,11.77210683486646,57.08362889820982,18.59429092326868,46.22035786809926,1027.326345768929,142620,7.492329254061425,10
Nagpur,248,155.647156550336,131.680905582822,16.14521197402728,7.956607120494303,2.070807173532312,5.465089197619453,43.08349244766608,69.0170260639768,10.1051472765585,25.4928015753907,975.2551915943736,405691,6.926491218017428,10
Ahmedabad,455,141.1964949273599,149.5897453315497,77.60433379393854,7.816510667263748,49.2149357843208,54.74464458838233,37.34943058933143,76.72307456004194,17.49978605455457,76.40896196439101,973.7691086060114,40928,9.506444634841742,10
Indore,281,232.0900064283985,284.5390030001794,27.77731938704816,6.481746781617617,7.317893675040116,18.14361921344858,11.66570705091309,38.95949399685927,18.22392318358229,122.4654139544778,985.1149324399305,290520,3.764717901622738,10
Kolkata,68,167.7303121765644,279.3582259716799,23.57492534237751,9.396066671997035,32.20574562156358,50.14947542148453,18.79632364029072,72.04889634292006,9.886713479832087,200.6327418788132,998.4115489456171,92702,7.485835002478499,10
Nashik,170,237.0351499555737,83.07143226033186,77.11153152158136,6.396348616194037,2.861083164449271,69.43216458435406,11.1978984154959,97.94309492148444,7.145439587705773,204.5583191066683,986.0841460161081,468553,0.4145854981813657,10
Bhopal,200,95.16909163807023,176.9584661542257,17.11821871670041,2.211638363078449,9.263899093779862,26.23470839883597,41.71664622898228,76.83016356224309,9.136792285980158,13.41184272062741,1010.483832806228,204330,7.596393261098671,10
Nagpur,289,95.84513295850235,34.2511529958868,62.73611653792572,0.8401970104575892,33.19034848984772,84.73908556219936,30.50125235974143,53.96971797733853,17.87052278183064,46.16961839915186,1035.167971160828,341812,1.712901595025011,10
Patna,432,86.29638288788563,288.1740567673438,57.73154534362597,8.872610588868145,38.14836310409526,64.47706567426192,11.69374347243135,91.455904324881,6.881575386278298,171.4292676964276,1007.418183483271,285990,8.676572990318531,10
Bangalore,309,88.82263865926093,31.6014174136985,72.44950940417169,0.3535119011450986,5.583783369319326,54.08533271435682,12.39165762888122,23.67477483792718,8.647886592158345,93.4947596196514,1032.600581122887,326404,0.9561399547457627,10
Ludhiana,486,156.9870030118243,208.6377403637375,5.337940098579459,9.60003818717967,44.39358983805515,36.39565500960258,17.63055789312107,26.94520781783709,18.27382839815865,93.20650940849698,1030.193106163699,83668,0.4662063817396167,10
Kolkata,225,129.2471838278684,237.9894575793596,48.30681565841601,4.625077132102646,4.409768134846649,63.30161005070596,20.95442153294265,57.85239186296293,6.866193805322641,126.7388465757391,1016.685843787848,218887,4.142893666723694,10
Indore,85,133.9721166566478,177.658663383263,31.47798334842753,8.921373248157883,11.3927757055247,76.56985908306577,41.65897391877002,68.73578705548138,2.651805399261226,220.7909237281249,979.6807351147842,81184,3.245897173505941,10
Mumbai,295,125.7440613300097,161.0955825206554,26.81759027360023,5.217293838131686,47.9985212752467,29.14859284358749,30.74271425670137,91.62819073359432,4.996459869866505,226.0819627851841,1033.139289663314,276834,5.822773230089574,10
Jaipur,342,26.96109145598658,191.3680987521141,9.584397168589337,4.295668884801657,46.99494733664342,15.42874712137961,22.10162823379038,35.00474192302632,4.830408194651518,213.3501336466914,952.5382595715871,345818,5.520159989947438,10
Ludhiana,340,240.6445109335187,94.66597328055664,41.26783223077115,5.811448042587187,45.24435541771593,31.8983974089245,36.58455198812149,92.50892663238464,16.99254768003818,230.1985428449302,1032.398668875215,273091,8.286635649780408,10
Nagpur,176,133.9136368094244,238.5633394576462,74.80205921921277,7.694897583548442,8.217959627293377,63.66854801917952,13.33093598303888,72.75690647488261,7.249691544602208,265.1835581015982,1049.823688610855,188739,1.828390778390854,10
Nagpur,301,46.95813088334799,193.7110552206958,18.5314213255156,0.1317510971089275,41.24890636863865,96.85919613947055,19.26931566562537,26.11475740320913,5.654811254229433,298.0692880214941,955.7450686762307,33438,4.818244173047007,10
Lucknow,350,175.3947879656307,144.7368225868852,16.15029479463819,6.54258107790726,20.25046336704779,91.09056558662789,20.43260481664248,34.55660799959418,15.82745262767132,124.6640359175014,1028.829805118565,419581,2.766378350506857,10
Indore,416,38.77504488312287,97.61501865381585,68.26756095131269,7.654414627913525,37.51889184147393,66.33030032213478,24.00481618295929,61.04884523948467,3.044222068156053,151.9735700100453,1041.258079198182,46903,2.16917119746989,10
Ahmedabad,423,115.2166061034748,59.95078028655831,63.71000181711307,1.450942595280258,10.98152070217291,5.147005895458242,41.44893118382561,78.37698319695087,9.121422639594645,126.4425610965121,1037.749616926405,297940,0.1861548964325466,10
Vadodara,482,67.53161602034231,241.9229319426184,8.334193936730042,3.146137832783316,22.43353235962442,86.30062200119539,35.84820243391214,53.2788646514434,1.513007911300846,72.50706588188297,1000.013705360942,368342,2.266433148066074,10
Indore,303,219.0841640168195,262.2568038781314,43.88079374648412,6.997200521003769,39.63762188977655,67.76590895667329,10.67932726540307,24.90877735919613,2.431581549158699,5.764473199629306,986.3243137025061,469199,4.737886160804898,10
Bangalore,156,17.95324525602984,143.2593095272663,46.51960287747144,7.281677379152288,17.42767625728369,82.63107251972949,14.30335790897463,63.34800554839006,5.45770502484941,60.45088323096333,1018.94947751645,164833,6.471985996004117,10
Bangalore,150,33.40774600771272,282.6143721494545,45.52218445586681,9.861014479736186,17.90915603211983,25.00502343877179,44.41103555486634,26.14844698223058,1.036311749411942,69.05237043433374,990.0357981824723,60786,5.781349751645751,10
Hyderabad,424,225.5463739542965,98.73860547579447,15.56706445489181,8.73300881230201,20.15981136474017,86.17681346384157,37.51274888649958,79.91816154229474,17.74196923846308,201.9353450104197,1020.187213613384,382204,6.748798204338277,10
Meerut,334,208.1758737776897,247.5942845235111,75.5939224234846,2.720032020545577,29.25788690522734,42.44033748423946,28.27946605760925,57.66031701493036,14.94380618317031,140.2532133956116,1046.647282112863,27563,6.865782919542639,10
Bangalore,93,111.7737298397998,228.1761437127434,16.86522097214727,4.634376208377946,40.47068867149766,43.63275080699062,11.94046919997936,66.28650783325106,5.36526876214039,163.1400786038431,964.0383796377018,286283,5.351541753193557,10
Agra,427,173.5403766381369,155.4829916615586,39.03604519190142,6.446229803990052,48.38648869874091,14.76348195911821,16.71906676647731,28.40874986584349,7.292874212031102,52.95325915396651,978.5324350159219,237558,2.356619835247555,10
Patna,303,168.3837557984899,108.3614409015276,40.70256818209136,9.391124926846421,39.37938483265613,49.40221310246039,43.88077540992725,98.04905529117343,19.65279144443925,32.82169896483174,1038.352160615974,52350,9.153498724120254,10
Surat,307,208.7801614614794,265.8988387425362,70.27404693914893,2.266486330695565,36.2749000494924,89.18440964660422,37.84636599955902,81.10947891892452,17.27981239091363,91.66529509387959,954.5674677014948,463251,9.377533770394734,10
Lucknow,180,183.9848839590373,146.5774261220702,14.55362552657545,3.035737217095576,5.452188071914659,94.42107660071467,11.13740164594331,30.26710907830999,7.526833916694214,214.1923755501638,1038.402127816625,15101,9.564934885887501,10
Kolkata,182,44.90443668878912,153.8157271001676,29.52004847309021,5.855285919105214,43.87553985042679,69.81878216427283,32.04985675199066,81.74149333334017,19.3077380918367,47.10564765387218,1045.525014282259,243626,6.108811581874855,10
Surat,372,162.7248240207244,257.7621909475897,31.79641669986761,0.6701478602156534,47.84517489286429,72.37588062496908,30.3804935402364,22.29552457419369,4.083163865884185,282.1697793778171,1015.396171156288,410867,2.63668845888041,10
Bhopal,294,26.5123108021718,128.5605246459223,52.6686252970001,6.795919476942061,41.64182893398582,38.65399556444453,35.92437420583175,52.23217577106541,7.892106313881057,71.62560215675772,1048.657500585273,110971,4.048850588274081,10
Bhopal,408,43.33926587891997,85.00778600748825,38.40961332380154,3.212322325680509,19.37016625185449,24.87770841462744,10.47168297044386,48.63705137790083,18.68021399971168,287.6888467703965,1019.171975703293,15618,0.6078065692224655,10
Nagpur,263,10.07147049408949,130.6510122317536,40.67598065764133,5.331619093042102,48.9061928263967,78.94910772885044,14.35138563156318,76.84835026459423,14.70016187162039,20.59862676418587,1045.725635031128,320328,0.1293958098873205,10
Ahmedabad,232,176.4956479260911,278.3661687369569,5.626078821280232,6.180281842527732,7.375724323401975,64.91688516778552,30.67813487056693,52.04871936982528,16.9204620289094,254.5226574246072,1018.021331156833,10062,6.879852072203412,10
Kolkata,154,25.45363279896753,61.88713000067995,55.9831743913905,2.262922511891431,39.97668896750143,63.47708736918268,27.30805760843872,46.09901740225975,6.183323999398379,206.9682679389936,1048.711473422642,208594,6.528260056815837,10
Hyderabad,52,100.4197942280758,57.13259760646086,50.42831802806061,5.779341757730927,49.29212084958915,32.10040499200296,23.37001928325004,62.15665062684752,2.120525270267182,136.9434740944451,953.1138995499653,460348,5.761045213667041,10
Nagpur,384,81.37055001106133,58.71848748993293,34.60655380925361,8.079268896356215,5.917945402682562,83.17440344041064,37.56171950183435,21.19022187788744,11.46252707519626,109.3414218142571,1045.608487076225,304247,0.990150975181423,10
Delhi,203,221.525891072903,263.0601372919874,67.66108213421013,3.061528121746382,13.13433211460632,98.23895237785504,41.43197221067814,50.5773471954037,0.6938440308170306,174.209138045864,1031.631480598055,436990,4.737086085373782,10
Ahmedabad,266,244.7890171686548,253.34905562271,27.95447925236017,2.715623762507998,5.8240139953973,90.83447673276882,29.83212039736119,74.10403888509947,10.42996988162853,43.62528031727702,950.0573764249522,428829,9.365845094661104,10
Pune,176,28.71869828953945,96.1793896225624,42.66577125474704,2.154899901460326,15.67063965699083,92.20407228322746,28.16005065666099,99.41107281731132,4.579929755576963,252.1036965089627,1039.758495274388,115619,9.375128710816055,10
Lucknow,405,128.7764555650495,155.1270720692367,61.78692291696724,8.046487170255046,18.29183879617779,42.65619084656059,44.43554981318397,48.76556001358858,13.06046634709353,85.05597202297844,1023.268745122805,323587,1.483630115390442,10
Ahmedabad,487,43.02252564518135,62.03638411122814,46.90465972114899,4.228695865426197,30.32641013511779,37.91946973074968,12.04059594732096,97.09964505932194,9.642709493252452,62.88882127718155,1032.871429302768,140497,0.5101751971384805,10
Thane,310,157.3297077475796,178.8930404445097,24.7371806486094,7.159420675597811,49.59602301513108,6.672981548632875,39.65813385830344,71.49123864993363,8.002293941531974,179.3440758113011,985.4346540499228,77546,5.11947500278069,10
Vadodara,258,30.34461513817639,180.443156191252,11.07544966689816,0.4104533941054777,31.65685387658869,41.12811472619389,15.38011630215894,80.80043392203889,4.077868297172084,23.255436930146,996.2970199386355,78718,9.426721289701177,10
Indore,278,242.4578070140886,48.47855173378726,43.54534244253972,3.809953770079114,17.38305775418255,10.04467225202518,28.2084195606274,70.71366614776076,3.195028091131628,174.908023850839,978.2838209727943,315445,6.263801255413175,10
Ludhiana,224,66.97593228563099,230.0290599539988,72.97619580535088,4.301576324591352,13.69347238777307,6.00812085951655,44.37297362376068,51.50996552489075,10.91979563568462,162.1840999786672,1007.966727932895,7907,9.506662903324628,10
Rajkot,444,209.4410283673575,292.8674122123687,23.21253412532941,1.990955126002021,19.2156019221725,31.5137369863314,41.52118203804049,86.8854923617136,7.879440803091112,82.78535016397453,1045.629613815115,257520,4.010661276823823,10
Varanasi,225,248.1345970274664,274.2374196595409,14.82683294279063,2.163489855275087,40.16616842686876,38.45447487296766,16.48171658367173,94.92127262814533,2.030992730065039,178.122502167704,1018.780559240427,37315,0.9197100348477716,10
Nagpur,82,226.4766434400161,260.0680798593218,23.5570597262115,5.646516423354772,4.774789385136495,87.29934317452704,17.0936242107473,70.25786876721139,8.140640993508576,94.9021687051512,996.7069611854779,261785,8.371552077190733,10
Vadodara,176,51.92376170799101,220.7014241146476,78.30040668757643,3.353931533153559,48.47758594336597,65.87883256028285,23.23426416253485,53.48912549637132,14.18083403612828,119.7333319761206,977.4328741698595,416430,9.55291229328011,10
Ahmedabad,233,22.99199666621846,247.7420223865485,75.16963984121287,3.90206490266065,9.120272839835945,33.51166702417663,11.71690391974059,43.30365828397088,15.49735601766938,28.45686827898741,1040.687633234817,408375,7.971089186666137,10
Surat,61,100.5519716266015,175.6404043565708,36.93339842206498,0.9996537717537676,13.34953634987802,60.41155549268678,10.41239943539047,34.69574945420554,1.460367094177844,246.5240561594651,1010.456280729888,287950,8.701356545743684,10
Lucknow,459,199.0134687403396,30.60802271216172,15.90517033707622,7.026756996824078,38.62455852570847,43.75954984307757,22.10405545483937,92.2685747642712,4.28598663075603,76.13589952134322,957.8805540505643,311953,4.091216324329076,10
Rajkot,236,104.6824202824097,298.2720970908032,56.87981102163643,4.32054044376807,33.35883202603012,92.83786036751988,12.6419723038215,42.23674518742649,12.36332428904323,129.762861257611,1001.06033533265,210109,1.770960652515754,10
Nagpur,474,66.32755550925454,272.4488519260387,60.87306231192724,5.54135602383387,30.98030361973159,54.84705178417405,17.81107990808991,82.72954179151455,9.18237735122059,138.3822443198249,1030.762789144752,384079,1.698053607238298,10
Jaipur,403,204.960624017947,137.8745488892349,6.938823418082059,8.220227560266949,3.032624894613765,92.67377598370113,23.07327299750423,62.91064877945315,7.41877135087202,15.17627227274548,978.2008633826234,17086,7.201035367028183,10
Lucknow,295,153.452173295224,194.675094655039,78.61587504343146,2.277046298572373,17.43812177743568,71.25366631797402,31.07136767067864,59.60689886387512,17.18700369882469,80.28990446942123,956.0598919557737,24474,9.449403121750272,10
Ludhiana,196,80.6819771769511,43.75276242705537,53.58095065346292,9.779907383265225,36.45513147870446,80.59214969816469,44.8341972259221,91.34497317840606,8.525497015495745,248.6262053771839,1004.481642233955,491250,6.225357321189295,10
Nagpur,243,18.99373653326931,270.5671529498436,78.76923603260272,9.068779616881299,8.463185898027954,80.16330406291118,39.4808003757754,27.40111141243389,6.461896297949373,102.4303691779332,955.9149220018847,35542,6.315402054114565,10
Ahmedabad,244,88.08187646658433,175.7832004850813,19.82621649964307,8.630646201196189,6.061396800347429,40.41687319828544,34.22908961523006,35.25958177119776,4.014582351365179,271.3055169548072,971.6316682150454,488173,1.078467439106873,10
Nashik,198,203.4339498483741,130.7456674113069,36.92534156069694,8.802277365634863,46.88828014942005,10.84161759070177,12.14582432676642,99.21612541431026,7.155422714010919,246.7643448900182,990.7583540227437,224619,1.634977727803567,10
Jaipur,310,81.46748971533871,202.1017174776593,23.25176427182135,8.885621782002588,24.37697211840818,62.9855743543044,34.16438261435917,97.19288788288961,7.238771818647624,79.2802999382377,1038.873140002329,303606,2.267860303114596,10
Kolkata,332,33.47887545591036,242.9902218940921,33.53382380173098,0.3236785094123361,11.32735017214753,45.14075618644427,28.55787796215077,91.56070139671024,14.73597032764524,96.29153528906564,1043.49698663211,393542,2.418945465448737,10
Bangalore,127,141.4915495493182,262.4518512890921,53.86231357327883,5.456134159698334,3.164129368653384,44.27207252387414,41.0234477435375,28.52512992475874,13.94428082236922,79.11256643200882,966.6566733884473,421408,1.715917283571019,10
Meerut,108,201.5968352532375,70.33060676811004,16.32347266495724,6.754591115467703,13.79320666579751,68.81973764294366,36.14999411024647,21.49727515701631,3.510212515762175,34.99423489917947,997.9909833254661,392630,6.2136978282557,10
Delhi,209,165.2527045540873,280.1154743267601,37.99349366345186,2.662409666181025,33.09083700223,70.18651920212498,29.06253428954487,52.3160956795742,12.60908879822822,110.7963023770634,954.2379848503685,72664,7.091508097362916,10
Agra,71,77.2958152623597,20.14542513296034,37.82494126228618,3.688452648804452,7.956737312721266,55.40512611856376,33.83439702528499,58.71953304410913,3.074009870627098,176.0133957604977,1000.552408055264,195238,6.101504239077559,10
Indore,469,240.9249805861057,136.9114358326604,63.04532682850951,9.937519747481886,43.67861139401373,53.67463621531149,13.09710039286547,60.1744745152675,13.59869371094481,25.58314412322199,1013.603022914747,455660,2.33903879396287,10
Indore,409,38.40786689697342,151.3580559730376,47.80274727770368,6.460689300801961,18.98059217851744,33.10695689311112,22.4419794458526,84.26369464984717,12.64282428048609,64.61560608330986,1036.403694527213,453862,5.131940231430711,10
Hyderabad,358,112.864199425915,233.5610648582561,53.70910900214459,5.212065108624791,12.11232358103438,71.67690207731258,38.97476412508473,59.19430983366623,14.84856002684883,146.4884116253669,1029.641911943845,399181,3.869442170598496,10
Ludhiana,282,195.6072522148714,166.8225026260891,30.86758291452749,9.95569222713109,9.59258630540339,98.29479118064084,23.7834308403342,44.340384305927,16.61930851017118,287.7855394434521,967.3473724984286,346678,1.008646234271611,10
Hyderabad,248,102.9804945930057,148.1911167510877,44.81050052237878,2.923441520568189,40.47133370346889,88.07669316348608,33.14063382180552,97.77208442433572,10.08100005853945,158.7601196557893,1033.396621137478,86185,6.462356832926776,10
Patna,355,247.5121029094522,167.0950799348508,56.87283158797663,9.406178786885889,46.32715726014535,48.65693668846861,43.74438109776479,61.39732347521219,5.406099125516651,241.6572242660748,1033.231256262022,215640,8.61100870833078,10
Pune,461,210.3754735239304,73.41382154694101,12.22984781554621,3.467512469700578,27.4413346256846,67.40675994276432,21.2242486799532,78.96509206583546,15.14515451713653,247.6022373829481,988.4638312790838,112987,9.465684112675177,10
Bangalore,430,176.5095226931842,167.9604293044272,45.26840878261729,0.1476648186359254,38.28922515218164,65.11815828276511,15.45309996047149,93.66951585038333,5.651562442753049,85.6554764012141,1022.161340829475,69291,7.791684698779257,10
Bhopal,464,203.6264652491956,111.3791103143237,47.40835967319278,3.299685213028,10.1730419121543,71.23793839326046,20.97125684353953,80.24064513111014,11.07990301089031,269.662531969561,990.9623562249094,385179,5.195195501969988,10
Chennai,301,124.0824293720955,160.4917108772341,9.594966815369975,6.159668744718399,11.73354163177155,5.394677049209074,44.39278797056854,43.73228189582325,1.999346887059529,23.9215007742181,1019.817439198289,212349,7.498424477420452,10
Nashik,493,181.2113612181483,49.71033746472342,43.47291197466222,6.412526199368338,41.8705769483861,29.27388235195578,14.93435297731295,71.91072954880538,16.72685457990464,124.6000222493258,996.2592119672197,210128,5.862168448871311,10
Nagpur,261,43.17714737860457,217.1927489663005,8.163463059058635,5.988187550346036,41.8096483060428,42.54600993738381,14.12876072059892,59.64245900440402,10.46829368450143,238.2111543182388,1020.725701009396,74137,3.662561216294663,10
Delhi,125,151.7619536306886,241.1942775632678,46.70246316087501,0.601677540047751,46.47879303446746,51.64746542659571,13.91571812095379,74.44154602313166,9.216083589914641,82.42846680682815,983.5487404558236,209603,7.285219386541081,10
Chennai,238,31.34606676296668,44.54289803006489,33.68861719284209,1.160876405365387,15.93449388867482,86.60835345668457,15.13418453138957,74.3639702742408,17.41261090365052,106.2642525442264,954.9303274327043,68561,3.56545681389214,10
Nagpur,102,133.7786435684536,49.0243008110771,43.51086173428479,2.732789258854432,18.32475697804438,28.74175595280793,39.35509128157855,29.44335709702794,17.94676837653394,132.6290077949651,981.7805094971064,443454,1.287310338246689,10
Hyderabad,396,30.01896153414116,198.7753799780038,72.73448666853925,6.364505059684451,48.4842429188005,29.9476661453073,29.0152728477911,64.99983591859024,6.444506694556539,297.8205103978705,990.0296268818761,115299,5.038920534097469,10
Pune,201,208.8708235326309,122.288018410875,11.81103613341207,4.164751687032568,35.35839731271254,80.60914111402236,44.68400067908505,48.79793262705002,2.305163243224641,272.8921777038444,967.8771055131306,250387,1.754097049771296,10
Chennai,448,27.76401913174985,212.632694051455,57.75701368867632,8.601711631073707,3.569908466595912,35.49888674767646,32.51704398038019,38.18097061178464,3.61728884301551,67.94710197027665,1023.991687359467,22462,6.410525563164463,10
Patna,186,11.57744534869701,235.8590154826672,31.84547106255647,1.881496394540409,3.170815244278508,39.0902254999797,18.47677237547877,40.23101003652157,11.65559342001126,268.2641467106616,980.0976866745318,243266,7.441022992770315,10
Mumbai,491,112.7738759116241,86.13873377951077,79.55344691026117,3.33849220606264,35.04486142584672,13.02666583069501,43.02062620647187,35.93975895878901,19.37543067362586,247.7694481139165,958.1088215483771,430814,1.068423502625518,10
Chennai,454,14.58667171497009,281.1007894383739,16.09019939803783,6.116295038041025,26.71342277007876,99.90877836986479,23.42004543998154,39.06395214052637,4.709040569404511,260.6142631899596,950.6150962041036,401418,8.848381712683274,10
Lucknow,258,113.8786015518985,94.36324409650373,6.328205757131782,5.989515864834081,10.11133270690964,59.17852265791789,14.40155550754735,39.96663296750718,3.796958928005828,238.0608152200984,1025.89007308201,189342,0.01131643575783881,10
Varanasi,353,15.77492389208371,55.90433476068887,65.38485482876693,9.035857488444275,31.66075427880752,55.87979242680049,16.16051945552187,64.99258460625344,19.9097572687253,108.1284522402461,1018.558753080986,37668,8.462324695142966,10
Indore,412,245.4494380252015,130.7558467096374,9.56900236772822,7.433208036192662,38.14326770513318,90.72530824024811,15.80431228104231,40.13002122583194,16.51807065324448,179.9043843754273,978.1325520069887,100323,0.1794211901180687,10
Jaipur,331,241.2374427768507,62.37613623822669,67.33972150200253,8.843217916071982,23.80972820601269,53.31492495136105,26.45595098758697,39.54048805768389,18.68918593173104,287.3430285715718,971.7282120317885,466112,2.830848727771378,10
Surat,57,179.7138463016041,222.4252830064031,78.92059986186749,6.236660252100577,46.89883221595356,46.50957237525803,28.56552023299501,45.55588252395815,1.107755293817105,190.8529682963837,1043.227562438325,21941,8.139153267537415,10
Surat,214,128.3945750591918,228.0058367453922,33.03652246888205,4.386923622175428,40.26809416362308,30.07046132519144,35.08493950311614,50.74084633589172,8.346027477667892,117.0207391216133,950.4958254268695,136735,4.625910926314345,10
Rajkot,209,53.63590943764049,264.6756564665492,36.22021384832207,6.769556083720921,13.79090416555961,33.43150349023868,37.22812056543907,56.95333573786245,2.662638081744829,108.9005450718836,980.6644471190334,388769,9.994883033898686,10
Jaipur,205,37.69460866844082,35.64884389438939,8.747047030142106,4.999986673371208,39.73231172644096,50.01156864753498,30.40820619619645,49.0853044223682,2.882965636085859,44.4132352663467,983.1337438937024,253192,8.869668409692057,10
Kolkata,426,50.14934017165211,244.9092639641108,74.8121377735741,8.939549761888001,46.554398920992,71.48910438794285,36.75317999368784,76.97140136251511,7.66195769582917,229.0688018761585,989.7125451972771,301529,5.986628324006215,10
Ludhiana,194,140.6522462619538,143.2174588495945,33.77892554457318,6.316701544652651,24.89640455476004,33.94356178614193,25.82086497508403,61.3356762477132,12.80943824918668,143.1812804152552,1044.116907179215,468908,0.5756329636995738,10
Delhi,363,196.7241762336666,189.7536370672404,25.2881048975923,3.521381825149087,36.74937594233814,75.17398506617484,33.25342945620032,59.65944772820812,8.79773624864526,146.4275626876693,1010.443464209101,436677,2.537885571171463,10
Chennai,336,189.0694450659649,181.5441414403583,63.90303346459212,4.462127087159863,6.008587021708742,89.4940690659984,39.82319906512508,67.39333228103484,18.01650536463481,240.6624743661507,1035.763731301455,249339,2.841120478781356,10
Patna,265,98.43669647414745,274.9803773942928,37.73410632825804,5.010897011953931,41.83359724899349,85.8900241553898,43.8222755758606,89.64530037144397,2.460116547010577,292.3778850527448,969.5579649666505,177275,9.055013980971884,10
Mumbai,487,198.5298946926201,31.20443943501176,7.905389603401029,7.545064204280142,5.223115162784179,44.4538110418674,16.57254563558818,71.14753884732912,10.02961366909585,253.7415780885361,960.5789460475542,41053,8.110132212058614,10
Thane,226,112.7678384889587,220.1190218283321,10.80765267944783,0.8850176873368957,22.52573226124616,72.94495639838208,41.04851518083808,89.84163958674525,5.273497476508401,158.5795166199761,951.596621114357,190553,6.034680444944716,10
Bhopal,312,190.4312044748258,249.4249373018964,37.43436629340529,3.74944078864856,18.13915780089247,86.94124581112044,43.49734699945746,38.97305046069085,3.656627412439907,72.22064550273826,1036.372639882843,479043,9.281887103962498,10
Thane,304,107.3643435833849,95.29142660172631,45.63232101948126,3.981290934697113,20.01960220554088,50.8821119670811,29.80346472942876,35.15438411244256,10.86238615422798,96.12651208017537,959.0217443286048,312331,1.236531386434778,10
Nashik,333,159.8666609382414,101.5770335903443,44.9022431131242,5.401234508189184,48.43680759246246,18.35194572142616,19.90028129094735,95.37860856326287,5.39968835949175,143.9219205770134,956.2231004809101,467649,2.101650062845069,10
Indore,88,172.2360437449943,67.34532256584299,72.15417771034714,2.074352901987533,12.09528246737086,61.22180126016442,34.69962395888964,80.8208297794796,13.97064245191385,163.2937925864371,959.8045934816731,73261,5.65925964772036,10
